Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
65.0,Male,90.2,1.9,160.0,119.0,72.0,0.93,694.0,Swimming,22.6,2.7,5.0,Intermediate,25.1
23.0,Male,71.4,1.63,201.0,147.0,77.0,0.75,519.0,Swimming,18.7,2.3,5.0,Intermediate,26.9
34.0,Non-binary,61.5,1.72,186.0,127.0,75.0,0.68,293.0,Basketball,17.2,2.1,5.0,Intermediate,20.9
23.0,Female,63.9,1.67,198.0,160.0,70.0,0.5,335.0,HIIT,26.1,2.1,3.0,Beginner,22.8
26.0,Male,59.2,1.65,197.0,148.0,78.0,1.02,570.0,Cycling,21.9,2.1,5.0,Intermediate,21.8
44.0,Male,64.0,1.67,186.0,126.0,65.0,0.89,369.0,Basketball,17.2,2.3,3.0,Intermediate,22.9
22.0,Female,82.5,1.72,194.0,135.0,66.0,0.75,406.0,Strength Training,32.9,2.6,4.0,Intermediate,30.6
29.0,Male,79.0,1.71,186.0,152.0,79.0,0.58,459.0,HIIT,23.5,2.3,3.0,Beginner,26.9
41.0,Female,85.9,1.89,173.0,109.0,76.0,0.63,279.0,Walking,35.7,2.3,4.0,Beginner,24.1
24.0,Male,74.2,1.78,188.0,127.0,65.0,0.72,369.0,Aerobics,15.9,2.1,4.0,Intermediate,23.4
39.0,Male,67.6,1.8,182.0,111.0,69.0,0.75,261.0,Pilates,17.6,26.0,3.0,Intermediate,20.9
38.0,Female,54.6,1.66,188.0,158.0,75.0,0.73,441.0,Running,24.2,2.1,3.0,Beginner,19.8
21.0,Female,66.2,1.62,205.0,151.0,73.0,0.5,246.0,Boxing,26.3,2.3,5.0,Beginner,25.1
30.0,Male,73.5,1.7,184.0,123.0,66.0,0.7,340.0,Boxing,16.3,2.1,5.0,Intermediate,25.4
25.0,Female,66.6,1.58,186.0,116.0,71.0,0.71,227.0,Pilates,34.0,2.2,3.0,Beginner,26.8
29.0,Male,61.9,1.73,196.0,146.0,73.0,0.63,282.0,Boxing,12.4,2.0,5.0,Beginner,20.6
44.0,Female,64.5,1.5,167.0,107.0,73.0,0.73,200.0,Pilates,36.8,2.0,3.0,Beginner,28.7
19.0,Male,73.8,1.74,191.0,164.0,73.0,0.77,747.0,Running,26.1,2.8,3.0,Beginner,27.9
24.0,Male,49.1,1.63,196.0,152.0,79.0,0.72,267.0,Tennis,22.5,1.8,3.0,Beginner,18.5
37.0,Male,92.3,1.88,186.0,148.0,72.0,0.62,513.0,Swimming,23.7,2.7,2.0,Beginner,26.1
19.0,Male,70.0,1.85,208.0,124.0,63.0,1.09,329.0,Pilates,8.6,2.4,5.0,Advanced,20.5
24.0,Female,58.8,1.67,187.0,156.0,81.0,0.72,335.0,Tennis,24.9,1.9,3.0,Beginner,21.0
48.0,Male,73.8,1.76,163.0,100.0,72.0,0.82,309.0,Pilates,19.3,2.6,4.0,Intermediate,25.7
23.0,Female,59.3,1.61,199.0,147.0,72.0,0.5,203.0,Boxing,27.5,2.0,3.0,Beginner,22.9
18.0,Male,88.4,1.77,195.0,141.0,67.0,0.56,344.0,Aerobics,21.1,2.6,3.0,Beginner,28.3
44.0,Female,73.5,1.69,181.0,123.0,77.0,0.67,330.0,Aerobics,28.6,2.2,4.0,Intermediate,25.9
18.0,Male,83.6,1.71,199.0,139.0,69.0,0.74,462.0,Tennis,23.2,2.6,4.0,Intermediate,28.6
20.0,Male,60.5,1.81,202.0,168.0,73.0,0.72,492.0,Running,11.2,2.0,3.0,Beginner,18.5
32.0,Male,97.9,1.93,188.0,128.0,73.0,0.98,697.0,Aerobics,17.4,2.7,5.0,Advanced,26.4
45.0,Male,63.9,1.86,176.0,102.0,69.0,0.75,210.0,Pilates,15.8,1.9,5.0,Intermediate,18.5
22.0,Female,70.6,1.65,198.0,152.0,75.0,0.7,342.0,Tennis,29.1,2.4,3.0,Beginner,25.9
29.0,Male,71.8,1.61,200.0,155.0,68.0,0.65,406.0,Rowing,24.4,2.2,2.0,Beginner,27.7
39.0,Female,57.7,1.59,183.0,143.0,72.0,0.55,343.0,HIIT,25.5,1.8,3.0,Intermediate,23.0
24.0,Female,74.9,1.72,189.0,138.0,68.0,0.57,322.0,Aerobics,29.5,2.4,3.0,Beginner,25.3
29.0,Male,68.9,1.78,194.0,137.0,67.0,0.99,464.0,Boxing,11.8,2.2,5.0,Advanced,21.8
24.0,Male,74.7,1.75,201.0,134.0,73.0,0.71,348.0,Strength Training,15.6,2.3,2.0,Intermediate,24.3
23.0,Male,80.3,1.81,189.0,143.0,81.0,0.51,287.0,Aerobics,21.1,2.6,4.0,Beginner,24.4
41.0,Female,55.4,1.67,188.0,138.0,78.0,0.6,256.0,Basketball,26.1,2.0,3.0,Beginner,19.9
44.0,Male,62.7,1.74,170.0,128.0,57.0,1.04,714.0,HIIT,8.0,2.0,5.0,Professional,20.7
19.0,Male,94.7,1.83,201.0,135.0,74.0,0.73,523.0,Soccer,22.3,3.0,2.0,Intermediate,28.4
19.0,Male,93.8,1.9,209.0,170.0,74.0,0.71,763.0,Running,21.3,2.8,2.0,Beginner,25.9
62.0,Female,51.7,1.5,166.0,104.0,71.0,0.73,200.0,Yoga,28.3,2.0,3.0,Intermediate,23.0
31.0,Male,86.4,1.81,198.0,143.0,69.0,0.72,416.0,Aerobics,17.0,2.5,3.0,Intermediate,26.5
31.0,Male,79.8,1.82,191.0,150.0,70.0,0.75,589.0,Cycling,19.2,2.4,2.0,Beginner,24.2
30.0,Male,85.9,1.7,192.0,117.0,68.0,0.87,343.0,Pilates,25.5,2.4,5.0,Intermediate,29.8
31.0,Male,100.2,1.78,184.0,141.0,64.0,0.81,833.0,Swimming,28.3,3.1,2.0,Intermediate,31.5
19.0,Non-binary,58.3,1.55,197.0,145.0,74.0,0.66,301.0,Tennis,24.4,1.9,5.0,Beginner,24.1
18.0,Female,49.3,1.63,193.0,151.0,77.0,0.67,259.0,Basketball,22.5,1.9,3.0,Beginner,18.6
48.0,Male,71.0,1.74,178.0,120.0,69.0,0.69,265.0,Pilates,20.1,2.1,4.0,Beginner,23.4
44.0,Male,82.1,1.78,167.0,126.0,70.0,0.58,363.0,Aerobics,25.6,2.6,3.0,Beginner,25.8
19.0,Female,60.5,1.7,194.0,152.0,70.0,0.85,465.0,Cycling,26.8,2.3,2.0,Beginner,21.0
40.0,Female,73.8,1.69,187.0,124.0,67.0,1.11,428.0,Aerobics,17.0,2.1,5.0,Advanced,18.5
31.0,Female,56.8,1.62,188.0,151.0,72.0,0.6,324.0,Basketball,23.3,2.1,3.0,Intermediate,21.6
40.0,Female,79.3,1.72,190.0,140.0,80.0,0.59,323.0,Soccer,32.9,2.2,3.0,Beginner,26.9
21.0,Female,96.8,1.68,202.0,170.0,79.0,0.5,505.0,Basketball,40.0,2.6,5.0,Beginner,34.5
24.0,Male,63.3,1.64,198.0,168.0,74.0,0.53,354.0,HIIT,17.4,2.0,3.0,Beginner,23.4
32.0,Female,92.5,1.64,183.0,124.0,78.0,1.14,789.0,Basketball,37.7,2.7,5.0,Advanced,34.3
34.0,Male,73.8,1.86,194.0,144.0,76.0,0.68,466.0,Tennis,22.1,2.8,3.0,Beginner,28.1
50.0,Female,67.9,1.6,161.0,122.0,79.0,0.52,319.0,Rowing,35.4,2.2,3.0,Beginner,26.4
38.0,Female,81.1,1.71,189.0,154.0,74.0,0.59,449.0,Basketball,35.2,2.5,4.0,Intermediate,27.6
37.0,Male,74.8,1.81,173.0,106.0,65.0,0.76,327.0,Walking,16.4,2.5,3.0,Intermediate,23.0
22.0,Male,113.1,1.81,207.0,168.0,72.0,0.57,723.0,HIIT,33.1,2.9,3.0,Beginner,34.6
24.0,Non-binary,52.1,1.6,186.0,124.0,66.0,0.77,291.0,Boxing,18.8,2.0,3.0,Intermediate,20.4
31.0,Male,94.7,1.72,198.0,157.0,73.0,0.67,416.0,Cycling,27.1,2.6,3.0,Beginner,32.0
25.0,Female,65.2,1.58,200.0,145.0,60.0,0.91,559.0,Swimming,29.0,2.2,4.0,Intermediate,26.1
21.0,Female,65.2,1.62,201.0,147.0,63.0,0.99,606.0,Swimming,29.6,2.4,2.0,Intermediate,24.9
31.0,Female,72.4,1.64,193.0,129.0,71.0,0.61,313.0,Soccer,29.7,2.3,2.0,Intermediate,25.3
38.0,Male,75.6,1.93,176.0,127.0,72.0,0.75,400.0,Soccer,9.9,2.1,3.0,Intermediate,20.2
47.0,Female,73.5,1.64,165.0,125.0,72.0,0.68,364.0,Aerobics,34.6,2.3,3.0,Beginner,27.5
31.0,Male,59.3,1.71,183.0,127.0,63.0,0.62,243.0,Basketball,23.9,1.8,5.0,Intermediate,20.4
18.0,Female,65.3,1.66,198.0,168.0,72.0,0.74,495.0,Running,29.6,2.2,4.0,Beginner,23.8
50.0,Female,52.7,1.69,174.0,126.0,71.0,0.99,404.0,Basketball,16.0,2.0,4.0,Advanced,18.5
18.0,Female,65.5,1.61,194.0,146.0,67.0,0.5,249.0,Basketball,30.3,2.1,2.0,Beginner,25.4
46.0,Female,46.3,1.53,181.0,113.0,79.0,0.73,200.0,Pilates,27.1,1.8,4.0,Intermediate,19.7
50.0,Female,68.6,1.63,163.0,125.0,64.0,0.77,591.0,Running,34.0,2.3,2.0,Intermediate,25.7
52.0,Male,59.6,1.66,172.0,100.0,73.0,0.77,229.0,Yoga,19.1,1.9,4.0,Intermediate,21.7
51.0,Female,57.2,1.76,171.0,131.0,76.0,0.86,477.0,Swimming,22.8,1.9,5.0,Intermediate,18.5
20.0,Male,52.7,1.69,205.0,132.0,68.0,0.57,200.0,Pilates,13.3,2.0,2.0,Beginner,18.5
25.0,Male,82.7,1.75,200.0,140.0,64.0,1.16,705.0,Tennis,18.4,2.6,4.0,Advanced,26.9
18.0,Female,85.2,1.69,193.0,119.0,68.0,1.07,479.0,Pilates,30.9,2.5,4.0,Advanced,29.9
50.0,Female,59.4,1.65,175.0,129.0,74.0,1.01,571.0,Cycling,27.0,2.0,3.0,Intermediate,21.8
32.0,Non-binary,91.6,1.72,185.0,130.0,68.0,0.73,494.0,Strength Training,32.7,2.5,5.0,Intermediate,31.0
39.0,Non-binary,71.4,1.67,189.0,147.0,76.0,0.65,346.0,Tennis,25.4,2.3,4.0,Beginner,25.6
18.0,Male,72.8,1.9,192.0,155.0,71.0,0.53,352.0,Rowing,13.5,2.3,2.0,Beginner,20.3
61.0,Female,74.2,1.6,163.0,113.0,59.0,0.86,489.0,Tennis,33.5,2.5,3.0,Advanced,28.8
55.0,Female,68.0,1.61,160.0,110.0,69.0,0.63,300.0,Boxing,30.8,2.2,3.0,Intermediate,26.4
29.0,Female,75.9,1.69,194.0,118.0,63.0,0.6,232.0,Yoga,31.5,2.3,4.0,Intermediate,26.6
31.0,Female,89.0,1.76,192.0,110.0,67.0,1.06,480.0,Walking,33.2,2.6,5.0,Advanced,28.7
51.0,Male,62.1,1.78,178.0,131.0,72.0,0.64,377.0,Rowing,16.8,2.2,5.0,Intermediate,19.5
18.0,Male,88.6,1.77,195.0,120.0,72.0,0.62,279.0,Yoga,23.4,2.5,5.0,Beginner,28.3
49.0,Female,53.4,1.7,177.0,137.0,78.0,0.58,273.0,Rowing,21.6,1.9,5.0,Beginner,18.5
25.0,Female,58.5,1.78,194.0,122.0,67.0,1.14,377.0,Walking,17.7,2.0,5.0,Advanced,18.5
25.0,Male,90.6,1.85,195.0,139.0,61.0,0.7,438.0,Boxing,21.6,2.9,4.0,Intermediate,26.5
44.0,Female,83.8,1.77,175.0,125.0,74.0,0.71,402.0,Strength Training,34.7,2.7,2.0,Beginner,26.7
24.0,Male,101.2,1.83,191.0,136.0,80.0,0.51,353.0,Tennis,27.4,2.6,3.0,Beginner,30.4
37.0,Female,73.8,1.71,177.0,126.0,59.0,0.92,547.0,Aerobics,27.6,2.4,5.0,Advanced,25.9
30.0,Male,77.6,1.77,190.0,114.0,67.0,0.86,323.0,Yoga,19.1,2.5,3.0,Intermediate,24.7
24.0,Female,64.2,1.68,197.0,164.0,72.0,0.69,413.0,Cycling,24.7,2.3,2.0,Beginner,22.6
70.0,Male,57.4,1.74,160.0,109.0,71.0,0.75,332.0,Soccer,13.1,2.1,2.0,Intermediate,18.9
18.0,Female,52.4,1.63,203.0,157.0,69.0,0.68,332.0,Cycling,24.1,1.9,4.0,Beginner,19.7
41.0,Female,101.8,1.71,173.0,125.0,70.0,0.61,458.0,Tennis,40.0,3.1,3.0,Beginner,35.0
31.0,Non-binary,50.2,1.59,189.0,137.0,63.0,0.94,329.0,Strength Training,16.0,1.8,3.0,Intermediate,20.0
29.0,Male,73.8,1.79,188.0,129.0,61.0,0.77,496.0,Tennis,24.9,2.8,2.0,Intermediate,28.2
52.0,Female,68.0,1.56,172.0,123.0,78.0,0.98,578.0,Swimming,35.4,2.3,3.0,Intermediate,27.8
52.0,Male,77.0,1.7,171.0,115.0,76.0,0.88,521.0,Soccer,25.8,2.2,5.0,Intermediate,26.8
25.0,Female,53.6,1.7,205.0,127.0,62.0,0.9,254.0,Walking,20.2,2.1,3.0,Intermediate,18.5
22.0,Male,83.0,1.89,190.0,140.0,72.0,0.5,276.0,Soccer,15.9,2.6,2.0,Beginner,23.1
18.0,Male,87.9,1.85,192.0,144.0,65.0,0.68,429.0,Tennis,22.0,2.9,3.0,Beginner,25.8
64.0,Male,68.2,1.67,162.0,118.0,71.0,1.05,622.0,Cycling,20.1,2.5,4.0,Advanced,24.4
18.0,Male,97.3,1.82,204.0,134.0,73.0,0.6,292.0,Yoga,24.1,2.9,3.0,Beginner,29.4
48.0,Male,93.7,1.85,170.0,136.0,74.0,0.84,789.0,Cycling,24.5,2.6,4.0,Beginner,27.3
38.0,Female,68.2,1.65,190.0,150.0,77.0,0.8,547.0,Cycling,29.7,2.5,3.0,Beginner,25.2
36.0,Male,73.9,1.62,190.0,121.0,78.0,0.61,241.0,Walking,24.0,2.2,2.0,Beginner,28.1
35.0,Male,84.1,1.83,178.0,129.0,73.0,1.03,603.0,Soccer,17.3,2.7,4.0,Advanced,25.1
24.0,Female,61.9,1.57,200.0,157.0,74.0,0.6,267.0,Strength Training,29.2,2.0,3.0,Beginner,25.1
24.0,Male,78.8,1.8,194.0,123.0,82.0,0.53,217.0,Pilates,18.5,2.2,3.0,Beginner,24.2
23.0,Female,52.8,1.69,201.0,155.0,67.0,0.62,334.0,Rowing,18.4,2.0,4.0,Intermediate,18.5
34.0,Female,63.0,1.63,196.0,137.0,66.0,0.75,360.0,Strength Training,30.3,2.2,3.0,Intermediate,23.8
22.0,Male,111.7,1.91,195.0,160.0,70.0,0.5,636.0,HIIT,25.0,3.2,3.0,Beginner,30.6
55.0,Male,60.9,1.71,173.0,115.0,62.0,0.93,367.0,Basketball,11.1,2.2,4.0,Advanced,20.7
42.0,Female,80.2,1.75,185.0,110.0,71.0,0.85,334.0,Pilates,30.2,2.6,5.0,Intermediate,26.1
18.0,Male,59.4,1.64,202.0,130.0,69.0,0.62,200.0,Pilates,16.3,2.1,3.0,Beginner,22.2
31.0,Male,88.1,1.79,181.0,118.0,71.0,0.57,295.0,Walking,24.5,2.7,5.0,Beginner,27.4
34.0,Male,101.2,1.89,183.0,144.0,76.0,0.61,416.0,Aerobics,27.7,2.6,3.0,Beginner,28.3
34.0,Male,87.5,1.75,196.0,119.0,56.0,1.11,471.0,Yoga,28.9,2.6,4.0,Advanced,25.3
25.0,Female,89.0,1.69,205.0,151.0,73.0,0.65,443.0,Aerobics,35.6,2.4,4.0,Beginner,31.0
38.0,Female,64.1,1.58,190.0,126.0,75.0,0.7,205.0,Pilates,30.6,1.9,5.0,Beginner,25.6
31.0,Male,76.4,1.84,192.0,126.0,76.0,0.64,220.0,Yoga,20.8,2.2,3.0,Beginner,22.7
43.0,Male,96.9,1.71,179.0,145.0,71.0,0.57,535.0,Rowing,32.8,2.5,3.0,Beginner,33.0
26.0,Male,60.2,1.6,199.0,145.0,72.0,0.53,230.0,Soccer,24.6,2.1,3.0,Beginner,23.5
39.0,Female,95.8,1.77,175.0,131.0,81.0,0.56,377.0,Boxing,38.0,3.0,3.0,Beginner,30.6
21.0,Male,91.7,1.88,206.0,170.0,60.0,0.5,485.0,Basketball,17.7,2.9,4.0,Intermediate,25.9
27.0,Female,79.5,1.68,188.0,143.0,83.0,0.5,307.0,Basketball,33.9,33.800000000000004,3.0,Beginner,28.1
67.0,Male,76.5,1.73,160.0,128.0,71.0,0.62,513.0,HIIT,22.1,2.5,5.0,Intermediate,25.6
28.0,Male,63.4,1.85,196.0,149.0,74.0,0.58,370.0,Rowing,12.5,2.0,2.0,Beginner,18.5
26.0,Female,55.7,1.73,196.0,148.0,65.0,0.62,295.0,Rowing,21.6,2.0,3.0,Intermediate,18.5
27.0,Male,80.3,1.74,203.0,155.0,72.0,0.66,426.0,Soccer,21.8,2.5,2.0,Beginner,26.6
42.0,Female,67.6,1.66,173.0,145.0,76.0,0.5,355.0,Basketball,33.7,2.2,4.0,Beginner,24.6
30.0,Female,71.3,1.74,195.0,121.0,67.0,1.0,342.0,Pilates,22.4,2.3,3.0,Advanced,23.5
22.0,Female,70.2,1.57,206.0,123.0,70.0,0.82,288.0,Walking,36.9,2.4,2.0,Intermediate,28.6
27.0,Non-binary,62.0,1.64,203.0,148.0,71.0,0.78,322.0,Aerobics,22.1,2.2,3.0,Intermediate,23.2
37.0,Female,62.6,1.62,185.0,129.0,81.0,0.86,355.0,Tennis,28.3,2.1,4.0,Intermediate,23.8
18.0,Non-binary,77.9,1.77,193.0,164.0,81.0,0.86,633.0,Running,24.7,2.5,3.0,Beginner,24.9
23.0,Male,77.3,1.76,203.0,145.0,73.0,0.62,352.0,Strength Training,21.5,2.6,4.0,Beginner,25.0
18.0,Male,92.8,1.8,195.0,143.0,75.0,0.72,484.0,Aerobics,25.1,2.5,2.0,Beginner,28.6
28.0,Male,56.2,1.65,186.0,124.0,61.0,0.87,361.0,Strength Training,14.3,2.0,3.0,Intermediate,20.7
43.0,Female,55.6,1.73,171.0,121.0,72.0,0.83,353.0,Basketball,20.6,1.9,4.0,Intermediate,18.5
20.0,Male,84.4,1.76,195.0,113.0,78.0,0.78,304.0,Yoga,21.0,2.6,4.0,Intermediate,27.3
33.0,Female,57.8,1.77,193.0,146.0,73.0,0.57,219.0,Boxing,21.7,2.0,2.0,Beginner,18.5
26.0,Male,80.3,1.75,189.0,153.0,70.0,0.79,652.0,Running,20.6,2.6,3.0,Beginner,26.3
47.0,Male,82.0,1.8,181.0,151.0,74.0,0.86,663.0,Swimming,27.3,36.4,3.0,Beginner,25.3
18.0,Female,54.8,1.65,205.0,152.0,77.0,0.5,200.0,Tennis,24.2,1.9,3.0,Beginner,20.0
31.0,Female,56.4,1.64,191.0,156.0,72.0,0.55,266.0,Rowing,23.3,2.1,2.0,Beginner,20.9
57.0,Female,58.6,1.5,160.0,116.0,74.0,0.8,304.0,Aerobics,35.4,2.2,3.0,Intermediate,26.0
36.0,Non-binary,67.4,1.68,182.0,130.0,67.0,0.86,571.0,Rowing,20.7,2.4,3.0,Intermediate,23.8
24.0,Female,89.3,1.62,203.0,153.0,70.0,0.61,373.0,Aerobics,40.0,2.5,5.0,Beginner,34.0
26.0,Female,50.5,1.6,198.0,144.0,60.0,0.64,251.0,Basketball,20.8,1.7,4.0,Intermediate,19.7
25.0,Male,66.5,1.72,189.0,148.0,73.0,0.86,516.0,Basketball,11.8,2.5,5.0,Advanced,22.4
42.0,Female,73.8,1.5,179.0,127.0,71.0,0.92,329.0,Strength Training,29.0,1.9,4.0,Intermediate,23.0
29.0,Male,93.6,1.83,182.0,139.0,78.0,0.65,470.0,Tennis,26.8,2.9,5.0,Beginner,28.0
26.0,Female,61.0,1.55,189.0,140.0,79.0,0.71,320.0,Tennis,32.1,2.0,2.0,Beginner,25.3
18.0,Female,69.8,1.72,205.0,158.0,57.0,1.02,666.0,Rowing,21.3,2.5,4.0,Advanced,23.7
21.0,Female,54.2,1.7,194.0,158.0,61.0,0.82,480.0,Basketball,17.2,2.0,4.0,Advanced,18.8
30.0,Female,65.5,1.58,190.0,135.0,70.0,0.7,317.0,Strength Training,33.5,2.1,2.0,Beginner,26.1
22.0,Female,61.2,1.72,199.0,150.0,76.0,0.54,232.0,Basketball,25.0,2.2,4.0,Beginner,21.3
23.0,Male,98.2,1.71,200.0,154.0,72.0,0.71,546.0,Aerobics,31.1,2.9,3.0,Beginner,33.6
34.0,Female,47.6,1.6,193.0,151.0,82.0,0.59,200.0,Boxing,21.2,1.7,3.0,Beginner,18.5
27.0,Female,75.3,1.66,186.0,136.0,66.0,0.6,315.0,Basketball,30.4,2.4,2.0,Beginner,27.5
18.0,Male,78.6,1.57,202.0,133.0,75.0,0.68,278.0,Walking,40.0,2.2,4.0,Beginner,31.9
47.0,Male,82.2,1.73,171.0,100.0,72.0,0.71,280.0,Pilates,25.8,29.9,2.0,Intermediate,27.5
63.0,Female,67.8,1.7,160.0,118.0,78.0,0.6,297.0,Strength Training,33.2,2.4,3.0,Beginner,23.5
26.0,Male,69.1,1.8,199.0,124.0,69.0,0.72,224.0,Yoga,14.3,2.1,3.0,Beginner,21.4
18.0,Male,98.6,1.8,193.0,140.0,58.0,1.06,817.0,Soccer,20.6,3.0,4.0,Advanced,30.6
43.0,Female,68.3,1.73,187.0,114.0,69.0,0.73,222.0,Pilates,27.7,2.3,3.0,Intermediate,22.8
26.0,Female,50.2,1.65,202.0,168.0,67.0,0.65,314.0,HIIT,20.4,1.8,5.0,Intermediate,18.5
53.0,Female,92.4,1.63,175.0,121.0,70.0,0.77,529.0,Aerobics,40.0,3.0,3.0,Intermediate,34.6
57.0,Female,78.5,1.59,160.0,130.0,75.0,0.5,434.0,HIIT,40.0,2.5,3.0,Beginner,30.8
69.0,Female,77.3,1.73,160.0,120.0,83.0,0.63,371.0,Boxing,38.3,2.2,3.0,Beginner,25.9
47.0,Female,65.9,1.67,164.0,111.0,73.0,0.95,399.0,Boxing,27.3,2.2,4.0,Advanced,23.5
59.0,Male,66.8,1.78,160.0,108.0,66.0,1.1,538.0,Aerobics,16.5,2.1,5.0,Advanced,21.1
61.0,Male,65.3,1.83,160.0,108.0,79.0,0.66,287.0,Basketball,13.3,2.2,4.0,Intermediate,19.5
33.0,Male,93.6,1.76,171.0,140.0,82.0,0.52,508.0,HIIT,29.2,2.8,2.0,Beginner,30.2
56.0,Male,91.7,1.79,166.0,100.0,69.0,0.78,376.0,Pilates,28.8,2.9,4.0,Intermediate,28.5
21.0,Female,82.5,1.67,205.0,122.0,68.0,0.73,304.0,Pilates,34.8,2.6,4.0,Intermediate,29.8
18.0,Female,67.7,1.61,210.0,170.0,65.0,0.92,713.0,Basketball,27.5,2.5,4.0,Intermediate,25.3
45.0,Male,87.0,1.78,184.0,133.0,68.0,0.76,501.0,Boxing,22.5,2.4,4.0,Intermediate,27.4
25.0,Male,88.1,1.8,198.0,135.0,64.0,0.7,444.0,Soccer,23.7,2.5,4.0,Intermediate,27.1
54.0,Male,74.7,1.72,171.0,147.0,78.0,0.8,664.0,Running,20.7,2.6,2.0,Beginner,25.4
61.0,Male,60.0,1.78,160.0,110.0,60.0,0.99,380.0,Tennis,13.1,2.2,2.0,Advanced,19.1
22.0,Male,100.4,1.85,187.0,158.0,78.0,0.58,525.0,Swimming,26.9,2.7,4.0,Beginner,29.2
26.0,Female,62.8,1.59,198.0,142.0,73.0,0.78,432.0,Rowing,29.3,2.2,3.0,Intermediate,24.9
33.0,Female,80.2,1.72,160.0,116.0,77.0,0.79,447.0,Soccer,33.2,2.7,3.0,Intermediate,24.9
32.0,Female,65.0,1.6,197.0,133.0,77.0,0.7,211.0,Pilates,30.4,2.1,4.0,Beginner,25.4
26.0,Male,81.7,1.66,189.0,165.0,60.0,0.7,631.0,Running,24.2,2.6,2.0,Beginner,29.5
18.0,Non-binary,74.9,1.7,209.0,170.0,73.0,0.5,401.0,Basketball,27.3,2.3,5.0,Beginner,25.8
23.0,Female,58.2,1.56,188.0,141.0,71.0,0.71,282.0,Boxing,26.1,2.0,3.0,Beginner,23.9
18.0,Male,85.5,1.79,201.0,170.0,84.0,0.5,452.0,Basketball,21.1,2.8,3.0,Beginner,26.8
47.0,Male,76.5,1.72,175.0,104.0,67.0,1.02,410.0,Pilates,19.1,2.3,5.0,Advanced,25.7
34.0,Male,77.6,1.8,181.0,148.0,69.0,0.59,457.0,Cycling,17.9,2.4,4.0,Beginner,24.0
37.0,Male,78.0,1.72,175.0,124.0,64.0,1.21,785.0,Swimming,18.4,2.3,5.0,Advanced,26.3
30.0,Male,84.3,1.78,195.0,139.0,73.0,0.84,502.0,Basketball,23.3,2.6,4.0,Intermediate,26.7
34.0,Male,68.7,1.75,190.0,118.0,74.0,0.51,200.0,Yoga,13.4,2.2,2.0,Beginner,22.5
49.0,Male,53.5,1.7,179.0,144.0,75.0,0.75,397.0,Running,14.5,2.1,5.0,Beginner,18.5
44.0,Male,106.4,1.77,170.0,115.0,72.0,0.74,520.0,Basketball,31.7,3.2,5.0,Intermediate,33.8
46.0,Male,74.2,1.79,180.0,130.0,69.0,0.98,725.0,Rowing,15.1,2.5,4.0,Advanced,25.3
20.0,Male,76.8,1.81,204.0,148.0,81.0,0.51,284.0,Tennis,16.4,2.2,3.0,Beginner,23.4
37.0,Male,63.5,1.67,181.0,120.0,59.0,1.14,480.0,Aerobics,13.3,2.1,5.0,Advanced,22.8
27.0,Female,77.0,1.7,196.0,124.0,71.0,0.62,258.0,Yoga,33.3,29.9,4.0,Beginner,26.5
23.0,Male,82.5,1.9,207.0,147.0,62.0,1.16,724.0,Boxing,9.8,2.9,4.0,Advanced,22.8
28.0,Female,65.7,1.69,193.0,153.0,76.0,0.7,441.0,Cycling,32.2,2.3,3.0,Beginner,23.1
18.0,Male,73.8,1.76,193.0,145.0,75.0,1.02,775.0,Cycling,19.6,2.6,4.0,Intermediate,26.7
23.0,Male,78.3,1.91,193.0,124.0,73.0,0.71,253.0,Pilates,17.6,2.4,4.0,Beginner,21.6
37.0,Male,73.8,1.76,182.0,134.0,76.0,0.61,307.0,Strength Training,24.3,2.1,3.0,Beginner,23.8
38.0,Female,47.1,1.6,179.0,136.0,78.0,0.69,329.0,Swimming,21.9,1.7,3.0,Beginner,18.5
21.0,Female,47.8,1.61,198.0,170.0,70.0,0.7,355.0,Running,19.2,2.0,5.0,Beginner,18.5
45.0,Female,55.1,1.73,173.0,136.0,78.0,0.52,228.0,Soccer,26.5,1.9,3.0,Beginner,18.5
40.0,Female,90.5,1.78,170.0,100.0,70.0,0.71,279.0,Yoga,30.3,2.8,4.0,Beginner,28.6
53.0,Male,97.5,1.81,167.0,109.0,74.0,0.52,255.0,Yoga,27.1,2.5,2.0,Beginner,29.7
55.0,Male,71.7,1.76,160.0,107.0,61.0,0.93,475.0,Aerobics,13.8,2.1,5.0,Professional,23.1
51.0,Male,80.7,1.72,161.0,110.0,66.0,0.8,458.0,Basketball,22.7,2.3,5.0,Advanced,27.2
25.0,Female,50.6,1.65,203.0,158.0,77.0,0.78,351.0,Cycling,22.1,1.9,3.0,Intermediate,18.5
24.0,Male,90.3,1.84,194.0,157.0,70.0,0.83,732.0,Running,19.0,2.6,4.0,Beginner,26.8
52.0,Male,80.9,1.85,177.0,102.0,69.0,0.9,312.0,Pilates,16.4,2.3,4.0,Advanced,23.6
20.0,Female,52.3,1.51,205.0,139.0,76.0,0.68,200.0,Pilates,31.9,1.8,2.0,Beginner,22.9
42.0,Female,72.6,1.68,182.0,131.0,71.0,0.56,304.0,Boxing,33.5,2.2,4.0,Beginner,25.7
