Age,Gender,Weight_kg,Height_m,Max_BPM,Avg_BPM,Resting_BPM,Session_Duration_hours,Calories_Burned,Workout_Type,Fat_Percentage,Water_Intake_liters,Workout_Frequency_days_per_week,Experience_Level,BMI
45.0,Female,70.7,1.58,169.0,113.0,67.0,1.09,532.0,Strength Training,30.3,2.4,3.0,Advanced,28.3
37.0,Female,70.5,1.63,176.0,121.0,66.0,1.04,505.0,Basketball,30.5,2.3,5.0,Advanced,26.5
22.0,Female,93.5,1.77,192.0,150.0,71.0,0.69,432.0,Basketball,,2.8,3.0,Beginner,29.7
56.0,Female,66.3,1.64,160.0,125.0,79.0,0.52,261.0,Tennis,31.3,2.3,3.0,Beginner,24.5
19.0,Male,82.6,1.69,205.0,161.0,67.0,0.74,656.0,Running,19.3,2.5,4.0,Intermediate,29.0
3440.0,Male,82.0,1.79,186.0,135.0,58.0,1.44,1000.0,Swimming,11.6,2.7,6.0,Professional,25.5
37.0,Female,84.4,1.72,178.0,147.0,75.0,0.82,701.0,Swimming,38.2,2.5,3.0,Beginner,28.4
25.0,Male,54.4,1.65,187.0,129.0,67.0,0.96,353.0,Tennis,9.0,2.1,6.0,Advanced,19.9
45.0,Male,117.9,1.84,178.0,133.0,67.0,0.92,984.0,Cycling,35.0,3.6,5.0,Iftermedkate,34.9
36.0,Male,68.6,1.7,183.0,111.0,68.0,1.01,348.0,Pilates,16.4,2.2,5.0,Advanced,23.8
18.0,Masg,65.7,1.75,204.0,167.0,74.0,0.52,335.0,HIIT,12.1,2.1,,Beginner,21.3
44.0,Mxli,80.6,1.73,180.0,135.0,73.0,0.64,387.0,Boxing,26.1,2.2,4.0,Beginner,26.9
32.0,Male,77.3,1.64,184.0,139.0,66.0,0.76,556.0,Cycling,23.3,2.3,3.0,Intermediate,28.8
20.0,Female,67.0,1.61,209.0,170.0,70.0,0.5,354.0,HIIT,33.4,2.0,3.0,Beginner,488.3
35.0,Female,92.4,1.68,193.0,124.0,71.0,0.63,277.0,Yoga,40.0,2.8,4.0,Beginner,32.8
30.0,Female,54.7,1.66,185.0,127.0,72.0,0.74,298.0,Strength Training,25.8,2.0,3.0,Intermediate,19.9
46.0,Male,81.1,1.67,176.0,141.0,78.0,0.78,625.0,Swimming,2250.0,2.5,3.0,Beginner,29.0
28.0,Male,57.2,1.76,189.0,134.0,59.0,0.76,294.0,Boxing,9.6,1.9,6.0,Intermediate,18.5
73.0,Female,58.4,1.63,160.0,3420.0,70.0,0.81,356.0,Tennis,28.9,2.0,4.0,,21.9
32.0,Female,64.3,1.67,180.0,125.0,63.0,0.7,286.0,Tennis,26.1,2.0,4.0,Intermediate,23.0
33.0,Male,86.4,1.84,188.0,136.0,65.0,0.98,18720.0,Strength Training,19.2,2.6,2.0,Intermediate,25.5
52.0,Male,107.9,1.79,169.0,138.0,66.0,0.8,970.0,HIIT,28.8,2.9,3.0,Advanced,33.9
19.0,Female,60.4,1.73,198.0,139.0,72.0,0.67,271.0,Boxing,22.7,1.9,4.0,Intermediate,20.2
20.0,Female,87.8,1.61,201.0,149.0,75.0,0.56,351.0,Boxing,40.0,36.4,3.0,Beginner,33.8
61.0,Female,64.1,1.68,169.0,128.0,80.0,0.59,264.0,Soccer,30.8,1.9,3.0,Begdnner,22.8
45.0,Female,60.2,1.69,180.0,120.0,73.0,0.55,200.0,Pilates,27.4,2.0,2.0,Beginner,21.1
25.0,Female,58.1,1.72,197.0,150.0,79.0,0.61,283.0,Boxing,21.3,1.9,5.0,Beginner,19.6
19.0,Female,55.3,1.65,195.0,151.0,69.0,0.79,451.0,HIIT,16.4,2.2,4.0,Advanced,20.3
22.0,Female,96.7,1.78,200.0,4440.0,66.0,0.59,410.0,Strength Training,35.6,2.6,2.0,Beginner,30.6
50.0,Female,50.2,1.62,168.0,119.0,74.0,0.81,260.0,Boxing,26.6,1.9,3.0,Intermediate,19.1
18.0,Male,74.3,82.72,206.0,146.0,68.0,0.79,393.0,Boxing,12.3,2.3,5.0,Advanced,23.9
47.0,Female,52.7,1.53,12600.0,134.0,88.0,0.7,255.0,Boxing,25.6,2.1,3.0,Beginner,22.6
36.0,Male,82.4,1.62,192.0,147.0,69.0,0.85,654.0,Swimming,28.8,2.7,4.0,Beginner,31.4
37.0,Female,62.6,1.59,184.0,141.0,76.0,1.25,20880.0,Cycling,29.5,2.3,5.0,Advanced,24.6
22.0,Female,84.1,1.65,203.0,136.0,57.0,1.11,701.0,Teynss,32.5,2.4,7.0,Professional,30.8
59.0,Male,75.5,1.79,160.0,100.0,67.0,0.96,383.0,Yogx,13.1,2.5,5.0,Advanced,23.5
21.0,Female,1719.2,1.78,197.0,150.0,60.0,0.99,595.0,Swimming,21.1,2.3,5.0,Advanced,19.3
22.0,Female,61.0,1.63,194.0,141.0,57.0,1.11,526.0,Tennis,20.1,2.2,5.0,Advanced,23.1
28.0,Female,52.8,1.62,183.0,141.0,71.0,0.75,301.0,Strength Training,25.5,2.0,4.0,Beginner,20.1
63.0,Male,76.0,1.85,11520.0,114.0,72.0,0.78,391.0,Strength Training,12.4,2.3,4.0,Intermediate,22.3
24.0,Female,62.2,1.64,197.0,150.0,68.0,0.68,423.0,Cycling,29.0,2.0,3.0,Beginner,23.0
29.0,Female,,1.67,181.0,115.0,76.0,0.7,218.0,Pilates,28.3,2.3,2.0,Beginner,23.9
19.0,Female,79.8,1.71,193.0,159.0,82.0,0.75,622.0,hwimmihg,33.0,2.5,3.0,Beginner,27.2
53.0,Mplu,82.5,1.81,170.0,116.0,69.0,0.84,519.0,Boxing,24.2,2.7,5.0,Intermediate,25.1
,Female,87.7,1.73,168.0,110.0,60.0,0.95,612.0,Aerobics,33.2,2.9,5.0,Professional,29.3
29.0,Female,72.4,1.54,187.0,101.0,49.0,0.97,344.0,Yoga,27.0,2.3,7.0,Professional,30.3
20.0,Male,77.1,1.72,198.0,142.0,64.0,0.83,483.0,Soccer,20.2,2.5,4.0,Intermediate,26.0
29.0,Male,87.3,1.83,187.0,132.0,69.0,0.76,463.0,Basketball,18.3,2.9,385.0,Intermediate,
22.0,Male,78.8,1.81,206.0,161.0,70.0,1.01,700.0,Swimming,16.2,2.7,3.0,vntermediatl,24.0
44.0,Male,97.7,1.82,174.0,118.0,53.0,1.16,809.0,Basketball,22.3,3.2,4.0,Akvancel,29.6
28.0,Female,58.9,1.64,190.0,144.0,71.0,0.65,283.0,Soccer,26.7,1.9,4.0,Beginner,21.9
18.0,Male,56.6,1.66,197.0,157.0,69.0,0.6,310.0,Rowing,,1.8,4.0,Beginner,20.6
63.0,Male,104.5,1.86,160.0,125.0,75.0,0.73,663.0,Swimming,32.3,3.1,3.0,Beginner,30.3
47.0,Female,2139.2000000000003,1.53,163.0,100.0,70.0,0.74,328.0,Walking,39.4,2.6,3.0,Intermediate,32.8
47.0,Female,63.0,1.6,175.0,146.0,73.0,0.58,380.0,Cycling,29.8,1.9,3.0,Beginheo,24.5
30.0,Male,66.6,1.74,185.0,140.0,71.0,0.63,428.0,CrossFit,16.5,2.2,4.0,Intermediate,22.1
18.0,Female,90.0,1.68,197.0,141.0,74.0,0.63,432.0,Strength Training,36.9,2.9,4.0,Beginner,31.9
53.0,Female,63.0,1.69,162.0,134.0,70.0,0.65,433.0,CrossFit,22.3,2.1,5.0,Advanced,21.9
51.0,Female,64.2,1.67,161.0,108.0,74.0,1.05,495.0,Strength Training,28.0,2.1,4.0,Advanced,22.9
28.0,Female,74.7,1.62,186.0,140.0,72.0,0.57,340.0,Tennis,30.6,2.4,2.0,Beginner,28.4
43.0,pole,61.7,1.83,179.0,155.0,76.0,0.5,336.0,CrossFit,14.9,1.9,2.0,Beginner,18.5
42.0,Female,56.3,1.61,178.0,101.0,75.0,0.82,216.0,Walking,26.8,1.9,3.0,Intermediate,21.7
52.0,Male,107.7,1.88,162.0,102.0,77.0,0.62,353.0,Pilates,28.6,3.0,3.0,Beginner,30.6
22.0,Male,85.7,85.07000000000001,196.0,147.0,77.0,0.55,329.0,Soccer,20.0,2.5,2.0,Beginner,26.2
24.0,Male,78.6,1.91,204.0,161.0,67.0,0.76,617.0,Running,16.7,2.7,3.0,Intermediate,21.5
39.0,Male,92.6,1.75,179.0,132.0,68.0,1.15,902.0,Cycling,19.5,3.0,4.0,Advanced,30.1
35.0,Male,62.6,1.64,190.0,153.0,74.0,0.53,325.0,Rowing,18.5,2.1,2.0,Beginner,23.3
59.0,Female,77.5,1.74,160.0,106.0,61.0,0.9,526.0,Basketball,26.5,2.2,5.0,Advanced,25.7
20.0,Male,82.7,1.73,198.0,3960.0,72.0,0.8,486.0,Aerobics,18.0,2.4,5.0,Advanced,27.8
18.0,Female,74.4,1.63,195.0,133.0,52.0,1.24,862.0,Rowing,28.4,2.5,6.0,Professional,28.2
22.0,Female,67.9,1.63,200.0,170.0,72.0,0.52,360.0,HIIT,32.7,2.3,3.0,Beginner,25.7
57.0,Male,72.9,1.74,168.0,130.0,70.0,0.81,553.0,Rowing,19.7,2.3,4.0,Intermediate,24.0
28.0,Female,77.3,1.63,188.0,143.0,78.0,0.6,338.0,Basketball,36.4,2.5,3.0,Beginner,29.2
61.0,Male,72.7,1.69,160.0,122.0,79.0,0.72,386.0,Tennis,25.7,2.3,3.0,Beginner,25.6
46.0,Male,108.2,1.89,165.0,126.0,82.0,0.64,486.0,Strength Training,26.5,3.0,2.0,Beginner,30.2
28.0,Female,52.2,1.63,191.0,155.0,72.0,0.5,8280.0,HIIT,23.0,1.9,3.0,Beginner,19.6
34.0,Male,52.9,1.63,179.0,141.0,69.0,0.7,368.0,Rowing,16.2,1.9,3.0,Beginner,19.9
30.0,Male,56.4,1.75,189.0,153.0,60.0,1.08,692.0,Running,5.6,2.1,4.0,Advanced,18.5
22.0,Female,76.1,1.71,191.0,135.0,64.0,0.81,402.0,Boxing,24.7,2.6,6.0,Advanced,26.0
31.0,Female,71.1,1.69,186.0,128.0,60.0,0.8,366.0,Basketball,29.7,2.2,5.0,Intermediate,24.9
41.0,Female,61.7,1.75,171.0,107.0,68.0,0.71,200.0,Yoga,22.0,2.2,4.0,Intermediate,20.1
54.0,Female,75.2,1.61,165.0,124.0,81.0,0.68,502.0,Rowing,39.1,2.2,5.0,Intergediate,29.0
36.0,Non-binary,71.6,1.73,182.0,142.0,5742.0,1.12,737.0,Cycling,19.7,2.7,6.0,Advanced,23.8
41.0,Non-binary,58.4,70.5,185.0,123.0,50.0,1.61,809.0,Swimming,21.6,2.1,6.0,Professional,26.0
49.0,Female,72.0,1.62,173.0,118.0,71.0,0.66,305.0,Tennis,36.8,27.3,3.0,Intermediate,27.5
33.0,Female,62.2,1.56,178.0,124.0,73.0,0.9,403.0,Strength Training,28.6,2.0,4.0,Intermediate,25.5
4240.0,Female,92.4,1.67,171.0,122.0,65.0,0.87,627.0,Tennis,36.7,2.7,5.0,Advanced,33.3
28.0,Male,68.9,1.85,183.0,140.0,63.0,0.68,424.0,Rowing,12.2,2.0,4.0,Intermediate,20.1
18.0,Female,72.3,1.74,198.0,143.0,65.0,0.86,455.0,Tennis,25.6,31.2,4.0,Intermediate,24.0
58.0,Female,61.9,1.68,160.0,119.0,67.0,0.86,462.0,Rowing,22.3,2.0,4.0,Advanced,21.9
31.0,Male,76.9,1.71,182.0,135.0,78.0,0.56,331.0,Strength Training,22.3,2.4,5.0,,26.3
53.0,Male,71.8,1.72,175.0,133.0,74.0,1.07,751.0,Cycling,24.4,2.7,5.0,Intermediate,24.2
48.0,Female,59.9,1.63,170.0,142.0,72.0,0.63,429.0,CrossFit,30.0,2.1,5.0,Iltermedihte,22.7
18.0,Female,53.6,1.64,201.0,136.0,71.0,0.68,231.0,Aerobics,17.3,1.9,4.0,Ittefmediate,20.0
23.0,Male,85.4,1.83,200.0,139.0,62.0,1.13,668.0,Strength Training,17.5,2.6,4.0,Advanced,25.4
36.0,Male,73.5,,178.0,100.0,57.0,1.0,348.0,Pilates,1035.0,2.3,5.0,Professional,22.5
3360.0,Male,74.6,1.88,171.0,127.0,73.0,0.58,321.0,Soccer,16.5,2.5,3.0,Beginner,21.0
34.0,Female,69.6,1.55,177.0,154.0,77.0,0.68,456.0,Running,34.1,2.2,2.0,Beginner,29.0
45.0,Male,83.0,1.8,170.0,128.0,75.0,0.59,330.0,Soccer,26.3,2.5,3.0,Beginxer,25.5
52.0,Female,77.6,1.68,169.0,130.0,62.0,1.1,806.0,Rowing,30.0,2.4,3.0,Advanced,27.5
31.0,Female,73.5,1.74,186.0,136.0,72.0,0.65,330.0,Boxing,30.8,2.2,3.0,Beginner,24.4
46.0,Female,82.3,1.6,172.0,100.0,67.0,0.84,378.0,Walking,40.0,2.6,5.0,Advanced,32.0
28.0,Male,72.6,1.78,191.0,158.0,69.0,0.91,697.0,HIIT,18.0,2.6,6.0,Advanced,22.8
43.0,Male,103.7,1.76,186.0,122.0,70.0,0.54,295.0,eslking,33.5,2.7,3.0,Beginner,33.5
18.0,Male,71.7,1.8,205.0,153.0,60.0,0.66,331.0,Basketball,14.4,2.3,2.0,Beginner,22.2
54.0,Female,80.9,1.73,160.0,119.0,71.0,1.03,810.0,Rowing,30.9,2.6,3.0,Advanced,26.9
23.0,Female,72.2,1.61,206.0,138.0,66.0,,409.0,Boxing,33.2,2.3,385.0,Intermediate,27.8
20.0,Male,87.1,1.74,205.0,128.0,77.0,0.5,211.0,Yoga,24.5,2.3,308.0,Beginner,28.9
30.0,Female,65.6,1.57,184.0,,69.0,0.6,298.0,Tennis,2457.0,2.1,4.0,Intermediate,26.6
24.0,Female,78.7,1.67,205.0,170.0,71.0,0.57,505.0,CrossFit,33.3,2.4,3.0,Beginner,28.2
18.0,Male,94.0,1.8,195.0,157.0,67.0,0.78,666.0,Cycling,25.6,2.5,2.0,Beginner,29.0
29.0,Female,60.1,1.72,188.0,154.0,64.0,0.83,516.0,Ctosszit,21.6,2.1,6.0,Advanced,20.2
32.0,Male,113.8,1.83,197.0,153.0,73.0,0.78,773.0,Swimming,27.9,3.2,3.0,Intermediate,34.0
30.0,Male,81.2,1.7,186.0,144.0,62.0,1.21,858.0,Cycling,19.3,2.5,6.0,Advanckw,28.0
53.0,Male,119.0,1.85,163.0,109.0,72.0,0.87,727.0,Basketball,35.0,3.5,2.0,Intermediate,
18.0,Male,71.4,1.74,203.0,137.0,71.0,0.65,214.0,Yoga,19.8,2.0,4.0,,23.5
19.0,,82.3,1.71,210.0,162.0,65.0,0.81,751.0,Rinning,20.5,2.5,3.0,Intermediate,28.2
21.0,Male,75.1,1.86,197.0,160.0,68.0,0.67,16680.0,Running,15.1,2.2,2.0,Beginner,21.8
18.0,Female,76.7,1.73,210.0,162.0,73.0,0.78,539.0,Swimming,30.6,2.3,4.0,Beginner,25.7
29.0,Female,49.9,1.64,186.0,128.0,72.0,1.13,396.0,Aerobics,20.2,2.0,3.0,Advanced,18.5
18.0,Female,80.7,1.65,197.0,131.0,67.0,0.98,570.0,Sarength Tuaining,34.8,2.6,4.0,Intermediate,29.7
38.0,Male,86.0,1.71,184.0,130.0,69.0,1.02,611.0,Aerobics,20.3,2.8,4.0,Advanced,29.5
18.0,Female,83.3,1.64,195.0,147.0,74.0,0.94,723.0,Rowing,28.2,2.7,4.0,Advanced,31.0
21.0,Non-binary,83.1,1.74,208.0,170.0,71.0,10.95,586.0,Swimming,27.1,2.4,5.0,Beginner,27.4
23.0,Female,71.9,1.68,193.0,130.0,70.0,0.93,510.0,Basketball,24.1,2.2,5.0,Advanced,25.4
25.0,Female,83.5,1.75,190.0,159.0,77.0,0.5,480.0,HIIT,32.3,2.6,2.0,Beginner,27.3
39.0,Female,62.9,1.65,174.0,134.0,69.0,0.77,485.0,Running,23.9,2.1,2.0,Intermediate,23.1
48.0,Male,71.7,1.66,166.0,124.0,82.0,0.5,261.0,Tennis,20.8,2.4,5.0,Beginner,26.0
26.0,Male,69.4,1.64,191.0,153.0,72.0,0.74,476.0,Swimming,19.6,2.3,4.0,Beginner,26.0
33.0,Male,65.4,1.77,184.0,118.0,75.0,0.52,200.0,Pilates,16.6,2.2,2.0,Beginner,20.8
34.0,Male,63.3,1.85,184.0,132.0,6264.0,0.72,450.0,Cycling,12.6,2.1,4.0,Intermediate,18.5
77.0,Female,66.1,1.57,160.0,122.0,6177.0,0.9,556.0,Rowing,37.4,2.2,5.0,Intermediate,26.9
25.0,Male,78.5,1.78,205.0,117.0,61.0,1.23,512.0,Walking,13.7,2.3,6.0,Professional,24.7
20.0,Female,1901.2000000000003,1.78,206.0,165.0,81.0,0.71,475.0,Swimming,23.9,2.1,3.0,Beginner,21.4
18.0,Male,63.8,1.77,210.0,139.0,73.0,0.53,200.0,Walking,13.3,2.2,4.0,Beginner,20.4
21.0,Male,63.1,1.73,206.0,147.0,70.0,0.71,316.0,Basketball,15.6,2.0,3.0,Beginner,21.0
51.0,Female,68.3,1.6,160.0,130.0,77.0,0.52,305.0,Rowing,34.6,2.0,4.0,Beginner,26.6
24.0,Female,2158.7999999999997,1.71,206.0,152.0,73.0,0.59,358.0,Basketball,32.0,2.5,3.0,Beginner,26.4
28.0,,67.1,1.55,189.0,125.0,78.0,8.100000000000001,200.0,Walking,34.2,2.2,4.0,Beginner,28.0
55.0,Fqmsle,52.4,1.59,11664.0,103.0,49.0,0.97,358.0,Aerobics,23.2,1.9,5.0,Professional,20.8
28.0,Female,73.5,1.68,195.0,144.0,79.0,0.57,296.0,Boxing,2817.0,2.3,2.0,Beginner,26.0
46.0,Male,59.5,1.79,175.0,130.0,74.0,0.61,260.0,Tennis,16.1,1.9,2.0,Beginner,18.5
52.0,Female,64.1,1.61,161.0,130.0,65.0,0.68,494.0,HIIT,29.4,2.0,4.0,Intermediate,24.8
61.0,Female,80.6,1.6,165.0,116.0,75.0,0.85,527.0,Boxing,37.6,2.7,5.0,Intermediate,31.5
18.0,Male,61.6,1.82,207.0,146.0,57.0,0.77,317.0,Aerobics,9.1,29.9,4.0,Intermediate,18.5
66.0,Female,62.0,1.69,160.0,132.0,73.0,1.3,808.0,Running,20.6,2.6,6.0,Advanced,21.7
35.0,Female,74.2,1.58,175.0,139.0,73.0,0.85,549.0,Swimming,40.0,2.6,3.0,Beginner,29.9
20.0,Male,78.9,1.87,14760.0,147.0,67.0,0.8,440.0,Tennis,18.6,2.6,3.0,Intermediate,
22.0,Non-binary,73.8,1.69,196.0,156.0,65.0,0.63,460.0,Rowing,25.7,2.5,2.0,Beginner,488.3
31.0,Female,71.3,1.61,194.0,145.0,70.0,1.13,798.0,Swimming,30.2,2.2,5.0,Advanced,27.7
30.0,Male,70.9,1.76,180.0,3360.0,75.0,0.7,260.0,Walking,18.2,2.4,3.0,Beginner,22.8
22.0,Male,70.2,1.84,194.0,138.0,58.0,0.85,468.0,Tennis,11.7,2.2,3.0,Intermediate,20.7
30.0,Male,59.3,1.57,189.0,132.0,59.0,1.35,657.0,Rowing,16.4,2.5,4.0,Professional,24.1
25.0,Female,84.6,1.65,195.0,127.0,65.0,0.58,279.0,Walking,35.0,2.5,3.0,Beginner,31.0
29.0,Female,58.6,1.72,191.0,142.0,74.0,0.7,299.0,Tennis,26.4,2.1,2.0,Beginner,19.7
46.0,Male,70.9,1.71,178.0,131.0,74.0,1.06,638.0,Cycling,19.2,2.5,5.0,Intermediate,24.3
18.0,Female,66.0,1.52,205.0,137.0,66.0,1.26,552.0,Strength Training,35.8,2.5,3.0,Advanced,28.6
18.0,Non-binary,72.5,1.76,210.0,145.0,67.0,0.75,383.0,Strength Training,19.6,2.3,2.0,Intermediate,23.4
25.0,Male,100.4,1.87,204.0,151.0,78.0,0.55,407.0,Boxing,20.8,2.7,5.0,Beginner,28.7
44.0,Male,91.7,1.74,181.0,129.0,69.0,0.52,370.0,Soccer,30.0,2.8,3.0,Beginner,30.5
40.0,Female,,1.55,184.0,140.0,74.0,0.5,200.0,Soccer,24.3,1.6,2.0,Beginner,20.1
33.0,Male,71.3,76.14,192.0,120.0,63.0,0.93,302.0,Yoga,15.7,2.1,2.0,Advanced,27.3
24.0,Male,70.8,1.96,195.0,144.0,71.0,0.66,358.0,Strength Training,13.4,2.3,3.0,Beginner,18.5
55.0,Female,59.9,1.57,163.0,114.0,70.0,1.12,484.0,Soccer,26.7,2.3,5.0,Advanced,463.59999999999997
40.0,Male,82.2,1.69,177.0,134.0,68.0,0.67,536.0,HIIT,23.2,2.3,4.0,Intermediate,28.8
46.0,Male,70.7,1.77,165.0,108.0,75.0,0.58,216.0,Yoga,19.2,2.4,2.0,Beginner,22.7
22.0,Non-binary,74.2,1.81,196.0,147.0,69.0,1.06,729.0,Swimming,18.1,2.4,6.0,Advanced,22.7
,Female,67.5,1.54,195.0,,81.0,0.68,342.0,Aerobics,38.7,2.2,5.0,Beginner,28.6
41.0,Female,58.5,1.58,186.0,141.0,63.0,0.9,494.0,CrossFit,27.0,1.9,3.0,Advanced,23.5
28.0,Male,107.0,1.79,189.0,135.0,64.0,1.13,785.0,Aerobics,25.3,3.4,4.0,Advanced,33.3
27.0,Male,69.2,1.66,187.0,127.0,61.0,1.1,576.0,Strength Training,12.9,2.3,5.0,Aevanoed,25.2
56.0,Non-binary,58.3,1.67,162.0,117.0,71.0,14.85,543.0,Cycling,18.5,2.3,4.0,Intermediate,20.9
47.0,Male,89.2,1.83,176.0,130.0,70.0,0.74,550.0,,20.5,2.5,3.0,Intermediate,26.6
34.0,Male,85.8,1.83,186.0,139.0,74.0,0.67,418.0,Soccer,23.0,2.5,4.0,Beginner,25.5
46.0,Male,58.5,1.78,181.0,122.0,65.0,0.87,360.0,Tennis,10.5,2.2,4.0,Advanced,18.5
31.0,Malc,,1.7,198.0,141.0,71.0,0.69,510.0,Tennis,32.0,3.0,3.0,Beginner,33.7
48.0,Male,111.0,1.9,167.0,112.0,75.0,0.69,448.0,Walking,31.5,3.4,4.0,Beginner,30.7
21.0,Female,56.3,1.5,208.0,159.0,65.0,0.97,563.0,Running,27.0,2.0,3.0,Intermediate,25.0
39.0,Male,72.6,1.69,179.0,150.0,68.0,0.5,368.0,HIIT,18.0,2.2,4.0,Beginner,25.5
33.0,Non-binary,56.3,1.68,187.0,143.0,66.0,0.84,486.0,Running,20.4,1.9,2.0,Intermediate,20.0
18.0,Female,89.7,1.74,205.0,141.0,69.0,0.77,482.0,Strength Traihivg,33.0,2.8,4.0,Intermediate,29.5
18.0,Male,70.3,1.68,209.0,141.0,54.0,0.78,378.0,Soccer,19.0,2.2,4.0,Intermediate,24.8
36.0,Male,120.0,1.86,183.0,112.0,74.0,0.61,378.0,Yoga,28.2,3.4,6.0,Intermediate,35.0
23.0,Female,66.5,1.72,200.0,138.0,56.0,0.98,478.0,Soccer,23.9,2.3,5.0,Advanced,22.6
42.0,Male,89.5,1.73,168.0,134.0,75.0,0.67,607.0,Rowing,27.5,2.8,4.0,Beginner,30.0
49.0,Male,105.6,1.79,178.0,118.0,60.0,0.89,612.0,Aerobics,24.9,3.0,5.0,Advanced,32.8
30.0,Female,74.0,1.68,199.0,166.0,72.0,0.54,444.0,HIIT,30.4,2.3,2.0,Intermediate,26.2
27.0,Male,95.0,1.85,203.0,144.0,69.0,0.98,634.0,Tennis,18.5,2.8,4.0,Advanced,27.8
45.0,Male,92.5,1.78,168.0,143.0,78.0,0.57,520.0,CrossFit,25.0,2.5,385.0,Beginner,29.3
20.0,Male,74.4,1.76,14256.0,150.0,74.0,0.61,312.0,Strength Training,21.2,2.5,2.0,Beginner,23.9
30.0,Male,89.8,1.89,181.0,134.0,81.0,0.7,482.0,Tennis,19.5,2.6,4.0,Beginner,475.0
27.0,Male,86.9,1.76,191.0,131.0,51.0,1.24,951.0,Cycling,14.1,2.7,7.0,Professional,28.0
20.0,Male,70.9,1.68,191.0,145.0,49.0,0.82,640.0,HItT,9.9,2.2,7.0,Professional,25.0
49.0,Female,79.5,1.69,171.0,134.0,84.0,0.68,391.0,Strength Training,36.3,2.4,4.0,Beginner,27.9
35.0,Female,72.2,1.63,179.0,127.0,69.0,1.4,966.0,Cycabng,29.4,2.7,4.0,Advanced,27.2
35.0,Female,52.5,1.5,188.0,,6177.0,0.69,200.0,Yoga,27.6,1.7,2.0,Beginner,23.3
18.0,Female,81.1,1.69,206.0,127.0,74.0,0.69,287.0,Walking,28.5,2.5,5.0,Intermediate,28.5
45.0,Femalj,67.5,1.62,182.0,133.0,67.0,1.11,589.0,Tennis,29.9,2.2,5.0,,25.8
34.0,Male,60.7,1.77,177.0,138.0,81.0,0.53,253.0,Basketball,12.8,2.2,2.0,Beginner,19.3
33.0,Female,89.1,1.78,180.0,113.0,81.0,0.58,278.0,Walking,36.2,2.4,5.0,Beginner,28.2
50.0,Female,46.7,1.57,168.0,122.0,65.0,1.29,607.0,Cycling,16.5,2.1,6.0,Advanced,18.9
41.0,Male,,1.87,169.0,131.0,78.0,0.62,395.0,Boxing,19.7,2.7,3.0,Beginner,23.6
55.0,Male,63.5,1.78,170.0,120.0,78.0,0.82,10290.0,Tennis,19.0,2.3,4.0,Intermediate,20.0
37.0,Non-binary,75.4,1.64,187.0,112.0,65.0,1.02,429.0,Walking,20.4,2.4,2.0,Advanced,28.0
41.0,Male,73.0,1.68,173.0,126.0,62.0,0.84,547.0,Rowing,21.7,2.3,4.0,Intermediate,25.8
26.0,Male,69.4,1.8,198.0,132.0,65.0,1.11,566.0,Tennis,10.0,2.2,2.0,Advanced,21.4
18.0,Male,77.2,1.81,199.0,161.0,74.0,0.76,604.0,,14.3,2.5,2.0,Beginner,23.5
20.0,Male,59.2,1.78,193.0,145.0,77.0,0.52,221.0,Basketball,12.1,1.9,2.0,Beginner,353.40000000000003
21.0,Female,59.9,1.59,203.0,159.0,65.0,0.74,491.0,Running,25.6,1.9,4.0,Intermediate,23.8
26.0,Male,99.5,1.81,192.0,124.0,71.0,0.68,343.0,Pilates,27.0,2.8,3.0,,30.4
34.0,Male,56.2,1.67,186.0,108.0,72.0,0.87,219.0,Pilates,10.9,2.0,4.0,Advanced,20.2
45.0,Male,79.1,1.9,169.0,147.0,79.0,0.5,458.0,CrossFit,16.1,2.3,5.0,Beginner,22.0
31.0,Male,76.8,78.49,180.0,131.0,58.0,1.12,757.0,Swimming,14.4,2.8,7.0,Professional,27.4
45.0,Male,87.5,1.85,179.0,3630.0,71.0,0.78,460.0,Boxing,21.2,2.5,4.0,Intermediate,25.5
37.0,Male,72.9,1.72,177.0,125.0,61.0,0.96,449.0,Aerobics,17.9,2.5,5.0,Advanced,24.6
22.0,Non-binary,80.8,1.94,206.0,153.0,77.0,0.63,356.0,Basketball,21.3,2.3,4.0,Beginner,21.6
38.0,Male,77.8,1.71,181.0,145.0,76.0,0.66,577.0,CrossFit,23.5,2.6,4.0,Intermediate,26.6
28.0,Male,92.2,1.72,201.0,156.0,64.0,0.76,708.0,CrossFit,24.7,2.9,4.0,Advanced,31.2
18.0,Female,68.6,1.6,204.0,155.0,75.0,0.58,262.0,Strength Training,32.2,2.2,2.0,Besinner,26.9
46.0,Male,68.4,1.71,173.0,118.0,68.0,0.85,371.0,Basketball,17.8,2.2,5.0,Advanced,23.3
41.0,Male,64.0,1.74,182.0,114.0,77.0,0.86,286.0,Yoga,18.0,2.2,4.0,Intermediate,21.2
29.0,Male,72.2,1.83,201.0,156.0,67.0,0.64,332.0,Aerobics,15.3,2.1,3.0,Beginner,21.6
18.0,wkle,98.1,1.87,200.0,143.0,67.0,,848.0,Cycling,22.8,2.7,4.0,Intermediate,28.2
28.0,Female,70.7,1.74,194.0,135.0,70.0,1.04,500.0,Boxing,24.4,2.1,4.0,Advanced,23.5
32.0,Female,95.4,1.75,188.0,126.0,52.0,1.15,786.0,Tennis,33.0,3.0,5.0,Professional,31.0
